"STREAM_ID","MOVIE_ID","TITLE","STUDIO_NAME","PRIMARY_GENRE","RELEASE_YEAR","CRITIC_SCORE","AUDIENCE_SCORE","PLATFORM_NAME","MONTH_DATE","STREAM_YEAR","STREAM_MONTH","ESTIMATED_VIEWS","ESTIMATED_HOURS","COMPLETION_RATE","IS_FEATURED","TOTAL_GROSS","PERFORMANCE_TIER"
"4145","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2019-12-01","2019","12","13",16.4,87.21,false,157000000,"Blockbuster"
"4034","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2019-12-01","2019","12","40",37,59.56,false,157000000,"Blockbuster"
"4146","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-01-01","2020","1","16",20,63.41,false,157000000,"Blockbuster"
"4035","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-01-01","2020","1","27",32.7,73.85,false,157000000,"Blockbuster"
"4147","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-02-01","2020","2","17",19.4,86.08,false,157000000,"Blockbuster"
"4036","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-02-01","2020","2","75",81.8,80.61,false,157000000,"Blockbuster"
"4037","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-03-01","2020","3","46",48.7,77.48,false,157000000,"Blockbuster"
"4148","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-03-01","2020","3","14",15.7,68.75,false,157000000,"Blockbuster"
"4038","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-04-01","2020","4","41",50.1,58.39,false,157000000,"Blockbuster"
"4149","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-04-01","2020","4","7",7.9,62.59,false,157000000,"Blockbuster"
"4039","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-05-01","2020","5","39",44.8,62.49,false,157000000,"Blockbuster"
"4150","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-05-01","2020","5","8",7.5,61.27,false,157000000,"Blockbuster"
"4151","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-06-01","2020","6","5",5.8,80.23,false,157000000,"Blockbuster"
"4040","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-06-01","2020","6","40",43.2,79.52,false,157000000,"Blockbuster"
"4041","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-07-01","2020","7","26",28.5,55.09,false,157000000,"Blockbuster"
"4152","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-07-01","2020","7","7",8.1,57.07,false,157000000,"Blockbuster"
"4153","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-08-01","2020","8","15",17.1,82.92,false,157000000,"Blockbuster"
"4042","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-08-01","2020","8","44",41.8,76.93,false,157000000,"Blockbuster"
"4154","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-09-01","2020","9","5",5.1,56.18,false,157000000,"Blockbuster"
"4043","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-09-01","2020","9","25",31.8,64.32,false,157000000,"Blockbuster"
"4155","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-10-01","2020","10","6",6.1,80.69,false,157000000,"Blockbuster"
"4044","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-10-01","2020","10","20",20.6,87.46,false,157000000,"Blockbuster"
"4156","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-11-01","2020","11","9",9,80.66,false,157000000,"Blockbuster"
"4045","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-11-01","2020","11","28",30.7,76.69,false,157000000,"Blockbuster"
"4046","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2020-12-01","2020","12","20",26.1,73.97,false,157000000,"Blockbuster"
"4157","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2020-12-01","2020","12","8",8.4,78.32,false,157000000,"Blockbuster"
"4047","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-01-01","2021","1","26",35,57.47,false,157000000,"Blockbuster"
"4158","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-01-01","2021","1","14",16.8,64.07,false,157000000,"Blockbuster"
"4048","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-02-01","2021","2","29",28.7,67.89,false,157000000,"Blockbuster"
"4159","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-02-01","2021","2","17",22.8,78.44,false,157000000,"Blockbuster"
"4160","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-03-01","2021","3","9",11.8,66.3,false,157000000,"Blockbuster"
"4049","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-03-01","2021","3","63",77.1,55.72,false,157000000,"Blockbuster"
"4050","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-04-01","2021","4","17",18.5,63.26,false,157000000,"Blockbuster"
"4161","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-04-01","2021","4","12",12.7,69.21,false,157000000,"Blockbuster"
"4162","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-05-01","2021","5","9",12,70.25,false,157000000,"Blockbuster"
"4051","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-05-01","2021","5","17",18.1,64.95,false,157000000,"Blockbuster"
"4163","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-06-01","2021","6","10",9.1,61.63,false,157000000,"Blockbuster"
"4052","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-06-01","2021","6","43",46.9,82.02,false,157000000,"Blockbuster"
"4164","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-07-01","2021","7","10",13.1,62.43,false,157000000,"Blockbuster"
"4053","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-07-01","2021","7","30",33.3,68.16,false,157000000,"Blockbuster"
"4165","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-08-01","2021","8","14",15.7,84.65,false,157000000,"Blockbuster"
"4054","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-08-01","2021","8","17",20.6,82.81,true,157000000,"Blockbuster"
"4055","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-09-01","2021","9","31",33.9,82.33,false,157000000,"Blockbuster"
"4166","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-09-01","2021","9","7",7.3,56.36,false,157000000,"Blockbuster"
"4056","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-10-01","2021","10","32",29.8,87.14,false,157000000,"Blockbuster"
"4167","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-10-01","2021","10","13",12.6,68.51,false,157000000,"Blockbuster"
"4057","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-11-01","2021","11","25",25,83.03,false,157000000,"Blockbuster"
"4168","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-11-01","2021","11","18",17.9,87.27,false,157000000,"Blockbuster"
"4058","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2021-12-01","2021","12","50",56.4,82.04,false,157000000,"Blockbuster"
"4169","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2021-12-01","2021","12","18",17.7,58.91,false,157000000,"Blockbuster"
"4059","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-01-01","2022","1","38",45,73.48,true,157000000,"Blockbuster"
"4170","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-01-01","2022","1","13",15.8,87.47,false,157000000,"Blockbuster"
"4060","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-02-01","2022","2","64",71.5,87.49,false,157000000,"Blockbuster"
"4171","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-02-01","2022","2","24",27.8,72.5,false,157000000,"Blockbuster"
"4172","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-03-01","2022","3","20",24.5,56.03,false,157000000,"Blockbuster"
"4061","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-03-01","2022","3","69",82.9,86.59,true,157000000,"Blockbuster"
"4173","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-04-01","2022","4","10",13.3,84.83,false,157000000,"Blockbuster"
"4062","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-04-01","2022","4","26",28.3,73.14,false,157000000,"Blockbuster"
"4174","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-05-01","2022","5","10",10.6,58.08,false,157000000,"Blockbuster"
"4063","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-05-01","2022","5","30",34.4,72.11,false,157000000,"Blockbuster"
"4175","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-06-01","2022","6","9",9.2,84.81,false,157000000,"Blockbuster"
"4064","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-06-01","2022","6","25",30.1,56.83,false,157000000,"Blockbuster"
"4065","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-07-01","2022","7","38",45.6,57.61,false,157000000,"Blockbuster"
"4176","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-07-01","2022","7","8",8.4,83.24,false,157000000,"Blockbuster"
"4066","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-08-01","2022","8","44",57.9,78.76,false,157000000,"Blockbuster"
"4177","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-08-01","2022","8","6",6.5,86.75,false,157000000,"Blockbuster"
"4178","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-09-01","2022","9","9",10.9,66.46,false,157000000,"Blockbuster"
"4067","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-09-01","2022","9","39",37,57.24,false,157000000,"Blockbuster"
"4179","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-10-01","2022","10","14",14.2,78.98,false,157000000,"Blockbuster"
"4068","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-10-01","2022","10","30",38.3,79.25,false,157000000,"Blockbuster"
"4180","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-11-01","2022","11","13",15.7,75.42,false,157000000,"Blockbuster"
"4069","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-11-01","2022","11","35",45.9,56,false,157000000,"Blockbuster"
"4181","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2022-12-01","2022","12","8",7.6,68.3,false,157000000,"Blockbuster"
"4070","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2022-12-01","2022","12","40",40.5,81.59,false,157000000,"Blockbuster"
"4071","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-01-01","2023","1","75",82.6,82.29,false,157000000,"Blockbuster"
"4182","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-01-01","2023","1","24",21.5,57.6,false,157000000,"Blockbuster"
"4183","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-02-01","2023","2","10",13.5,68.06,false,157000000,"Blockbuster"
"4072","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-02-01","2023","2","51",63.2,79.8,false,157000000,"Blockbuster"
"4184","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-03-01","2023","3","17",19.4,70.07,false,157000000,"Blockbuster"
"4073","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-03-01","2023","3","45",40.3,85.7,false,157000000,"Blockbuster"
"4185","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-04-01","2023","4","7",8.6,72.01,false,157000000,"Blockbuster"
"4074","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-04-01","2023","4","24",25.1,59.17,false,157000000,"Blockbuster"
"4075","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-05-01","2023","5","45",50.6,62.47,true,157000000,"Blockbuster"
"4186","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-05-01","2023","5","8",9.3,58.49,false,157000000,"Blockbuster"
"4187","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-06-01","2023","6","7",8.1,87.08,false,157000000,"Blockbuster"
"4076","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-06-01","2023","6","41",51.7,76.62,false,157000000,"Blockbuster"
"4188","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-07-01","2023","7","5",5.6,74.24,false,157000000,"Blockbuster"
"4077","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-07-01","2023","7","23",22,58.1,true,157000000,"Blockbuster"
"4189","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-08-01","2023","8","15",13.3,72.62,false,157000000,"Blockbuster"
"4078","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-08-01","2023","8","37",44.1,74.95,false,157000000,"Blockbuster"
"4190","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-09-01","2023","9","12",15,83.36,false,157000000,"Blockbuster"
"4079","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-09-01","2023","9","24",21.7,72.81,false,157000000,"Blockbuster"
"4191","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-10-01","2023","10","6",7.6,61.67,false,157000000,"Blockbuster"
"4080","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-10-01","2023","10","41",43.7,74.87,false,157000000,"Blockbuster"
"4192","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-11-01","2023","11","11",11.5,82.57,false,157000000,"Blockbuster"
"4081","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-11-01","2023","11","47",50,63.01,false,157000000,"Blockbuster"
"4082","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2023-12-01","2023","12","21",28,80.22,false,157000000,"Blockbuster"
"4193","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2023-12-01","2023","12","6",7,63.59,false,157000000,"Blockbuster"
"4194","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-01-01","2024","1","19",19.2,78.24,false,157000000,"Blockbuster"
"4083","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-01-01","2024","1","59",72.1,71,false,157000000,"Blockbuster"
"4084","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-02-01","2024","2","35",31.4,70.51,false,157000000,"Blockbuster"
"4195","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-02-01","2024","2","12",15.9,86.65,false,157000000,"Blockbuster"
"4196","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-03-01","2024","3","10",11.9,78.81,true,157000000,"Blockbuster"
"4085","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-03-01","2024","3","39",38.4,80.98,true,157000000,"Blockbuster"
"4086","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-04-01","2024","4","22",23,70.47,false,157000000,"Blockbuster"
"4197","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-04-01","2024","4","8",9.6,65.19,false,157000000,"Blockbuster"
"4198","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-05-01","2024","5","5",6.1,67.95,false,157000000,"Blockbuster"
"4087","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-05-01","2024","5","36",33.8,87.16,true,157000000,"Blockbuster"
"4199","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-06-01","2024","6","9",10.3,70.11,false,157000000,"Blockbuster"
"4088","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-06-01","2024","6","33",42,86.8,false,157000000,"Blockbuster"
"4089","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-07-01","2024","7","32",35.7,79.61,false,157000000,"Blockbuster"
"4200","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-07-01","2024","7","9",8,77.84,true,157000000,"Blockbuster"
"4090","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-08-01","2024","8","29",37.5,59.62,false,157000000,"Blockbuster"
"4201","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-08-01","2024","8","11",12.8,63.54,false,157000000,"Blockbuster"
"4091","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-09-01","2024","9","34",34.3,55.79,false,157000000,"Blockbuster"
"4202","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-09-01","2024","9","8",10.7,86.04,false,157000000,"Blockbuster"
"4092","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-10-01","2024","10","20",23.2,56.18,false,157000000,"Blockbuster"
"4203","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-10-01","2024","10","7",7.8,64.09,false,157000000,"Blockbuster"
"4093","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-11-01","2024","11","26",25.3,79.2,false,157000000,"Blockbuster"
"4204","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-11-01","2024","11","9",10.1,68.96,false,157000000,"Blockbuster"
"4205","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2024-12-01","2024","12","14",17.5,75.41,false,157000000,"Blockbuster"
"4094","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2024-12-01","2024","12","32",37.5,61.4,false,157000000,"Blockbuster"
"4206","67","Don't Breathe","Sony","Horror","2016",88,79,"Amazon Prime","2025-01-01","2025","1","18",17.7,68.84,true,157000000,"Blockbuster"
"4095","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2025-01-01","2025","1","23",27.3,73.97,false,157000000,"Blockbuster"
"4096","67","Don't Breathe","Sony","Horror","2016",88,79,"Netflix","2025-02-01","2025","2","29",29.9,87.45,false,157000000,"Blockbuster"
